date,t_mean,t_max,ghi,north,east,south,west
2025-05-14,32.930000,38.690000,7.500200,2.465286,3.763097,2.520947,3.617831
2025-05-15,31.660000,36.160000,7.348300,2.499185,3.520506,2.546717,3.567148
2025-05-16,30.910000,36.000000,7.222600,2.496893,3.460048,2.525086,3.448387
2025-05-17,30.170000,34.490000,6.878200,2.540143,3.504617,2.549073,3.780686
2025-05-18,30.150000,34.760000,6.716900,2.511487,3.144682,2.568409,3.120337
2025-05-19,30.570000,35.100000,6.249800,2.397780,2.882735,2.433360,3.344989
2025-05-20,31.540000,36.140000,6.662600,2.513028,3.285764,2.504075,3.438188
2025-05-21,32.220000,38.370000,6.891100,2.548278,3.145076,2.560122,3.373128
2025-05-22,33.560000,38.160000,7.167100,2.551555,3.239760,2.516201,3.592780
2025-05-23,33.780000,41.130000,7.299600,2.545859,3.311511,2.486633,3.600554
2025-05-24,34.180000,39.590000,7.204800,2.567327,3.325825,2.491243,3.563886
2025-05-25,33.460000,39.140000,7.126300,2.612286,3.563383,2.497654,3.459475
2025-05-26,33.680000,38.490000,6.963800,2.766837,4.083286,2.648060,3.812551
2025-05-27,31.750000,35.180000,7.068500,2.581844,3.479253,2.446799,3.606892
2025-05-28,31.620000,35.740000,6.548900,2.689782,3.451186,2.578646,4.062985
2025-05-29,32.690000,37.850000,6.512600,2.530351,3.217931,2.410112,3.731812
2025-05-30,32.990000,37.860000,7.145500,2.637562,3.420824,2.487494,3.501670
2025-05-31,32.160000,36.820000,7.320000,2.639012,3.332734,2.470088,3.661562
2025-06-01,31.870000,36.930000,6.984700,2.648495,3.397915,2.534201,3.223719
2025-06-02,32.050000,36.580000,6.882000,2.584562,2.992579,2.469514,3.429035
2025-06-03,31.580000,35.980000,7.333900,2.675890,3.394653,2.462600,3.725846
2025-06-04,31.270000,35.440000,7.439300,2.613354,3.657617,2.323076,3.681288
2025-06-05,31.050000,35.180000,7.380200,2.745562,3.677720,2.511292,3.496816
2025-06-06,30.840000,34.470000,7.201000,2.667582,3.699553,2.438726,3.209012
2025-06-07,31.320000,36.330000,6.911800,2.666017,3.356720,2.508378,3.297211
2025-06-08,32.290000,36.700000,7.230700,2.652478,3.411814,2.368782,3.618401
2025-06-09,33.620000,38.390000,7.219200,2.611484,3.451986,2.308310,3.527092
2025-06-10,34.590000,39.550000,7.506200,2.629320,3.685624,2.234213,3.607054
2025-06-11,34.820000,40.260000,7.281400,2.650774,3.548933,2.371115,3.389271
2025-06-12,34.120000,38.930000,6.971800,2.670903,3.266682,2.483456,3.337308
2025-06-13,33.830000,38.730000,6.802300,2.668024,3.264847,2.425809,3.838753
2025-06-14,33.850000,38.300000,7.163300,2.667047,3.364526,2.407868,3.564746
2025-06-15,33.340000,37.290000,6.909600,2.713749,3.943259,2.389604,3.454351
2025-06-16,35.240000,40.130000,7.273000,2.734940,3.466268,2.473889,3.528748
2025-06-17,34.370000,40.150000,7.100200,2.724562,3.325800,2.524064,3.385089
2025-06-18,33.320000,37.160000,6.928600,2.566407,3.083598,2.284572,3.576344
2025-06-19,33.300000,38.760000,7.004400,2.670922,3.376046,2.367398,3.746664
2025-06-20,33.070000,37.920000,7.100900,2.615739,3.349765,2.313152,3.501232
2025-06-21,33.280000,37.570000,6.705800,2.655784,3.348244,2.413370,3.387930
2025-06-22,33.150000,37.030000,6.488900,2.512460,3.093016,2.306539,3.197407
2025-06-23,33.130000,37.140000,6.668400,2.613392,3.102434,2.413404,3.401438
2025-06-24,32.890000,37.250000,6.752600,2.754053,3.281642,2.505900,3.994617
2025-06-25,32.870000,37.900000,6.655200,2.742300,3.332331,2.544541,3.495361
2025-06-26,33.100000,37.330000,6.103900,2.530250,2.913313,2.390052,3.196114
2025-06-27,34.150000,38.880000,5.786900,2.494541,2.814687,2.400413,2.931540
2025-06-28,35.130000,38.020000,5.449200,2.455213,2.785067,2.391839,2.747843
2025-06-29,33.700000,36.840000,5.481100,2.505587,2.623956,2.436487,2.858595
2025-06-30,33.390000,36.690000,6.052600,2.675129,2.814364,2.571657,3.224195
2025-07-01,34.640000,39.150000,6.468700,2.525722,3.146152,2.368864,3.157977
2025-07-02,33.390000,36.700000,6.725000,2.589094,3.267900,2.416282,3.141658
2025-07-03,33.290000,36.790000,6.353000,2.585131,3.242959,2.464241,2.982251
2025-07-04,33.100000,37.180000,6.289200,2.459325,2.878660,2.355971,3.192735
2025-07-05,32.950000,36.340000,5.946700,2.635879,2.955195,2.591467,3.064965
2025-07-06,32.480000,34.810000,6.211900,2.552936,2.927997,2.482763,2.988769
2025-07-07,32.760000,36.220000,6.175200,2.550942,2.892984,2.481831,3.016654
2025-07-08,33.670000,37.180000,6.228500,2.600244,3.149665,2.536000,2.988237
2025-07-09,33.110000,35.540000,6.055700,2.532527,3.039792,2.481067,2.869457
2025-07-10,33.970000,36.680000,6.034800,2.435266,2.780223,2.377922,3.051513
2025-07-11,34.330000,40.270000,6.047000,2.750927,3.417901,2.642361,3.480839
2025-07-12,35.140000,39.620000,6.116900,2.646996,3.434305,2.602165,3.057026
2025-07-13,35.460000,40.670000,6.436300,2.558796,3.007474,2.505543,3.091097
2025-07-14,36.340000,43.280000,5.550000,2.537942,2.760761,2.500836,2.955034
2025-07-15,35.830000,40.620000,5.882600,2.562896,2.774609,2.546473,3.195392
2025-07-16,35.490000,39.770000,6.300700,2.507651,3.092273,2.499622,3.162271
2025-07-17,35.910000,39.430000,6.612200,2.501432,3.148564,2.461054,3.097883
2025-07-18,37.650000,42.410000,6.050200,2.531345,3.306181,2.524981,3.049182
2025-07-19,35.680000,40.460000,6.163700,2.524753,3.008957,2.544456,3.058458
2025-07-20,35.450000,39.320000,6.133400,2.481361,2.936134,2.477669,3.113897
2025-07-21,37.860000,42.640000,6.181000,2.520778,3.382345,2.515162,3.004965
2025-07-22,36.910000,43.880000,6.051100,2.440093,3.116342,2.443763,2.917558
2025-07-23,34.290000,37.080000,6.296400,2.418691,2.962412,2.437761,3.054666
2025-07-24,35.850000,40.710000,6.165400,2.503842,3.133491,2.529602,2.899018
2025-07-25,37.700000,42.510000,6.323300,2.443369,3.022158,2.491248,2.960961
2025-07-26,37.110000,41.760000,6.453600,2.454886,3.032345,2.513552,3.302109
2025-07-27,36.310000,40.640000,6.393400,2.473992,3.625259,2.546309,3.205363
2025-07-28,36.880000,41.530000,6.463000,2.430394,3.162388,2.508795,3.060897
2025-07-29,36.700000,42.380000,6.448600,2.407278,3.083282,2.518138,3.042565
2025-07-30,35.660000,39.760000,5.965900,2.384932,3.024448,2.555143,2.971191
2025-07-31,37.930000,41.860000,6.021800,2.379056,2.772629,2.486286,2.987126
2025-08-01,39.430000,45.150000,5.846400,2.345788,2.720807,2.454647,2.850282
2025-08-02,37.630000,42.300000,6.310800,2.367802,2.963779,2.552300,3.044747
2025-08-03,36.830000,41.160000,6.125500,2.344935,3.010247,2.489885,2.876826
2025-08-04,37.370000,41.010000,5.773000,2.344475,3.064824,2.552217,2.845957
2025-08-05,37.360000,40.570000,6.083300,2.295455,2.798924,2.507702,3.011267
2025-08-06,37.460000,41.300000,5.887200,2.392970,2.985486,2.571478,3.112339
2025-08-07,37.070000,41.270000,5.789000,2.346545,2.727439,2.526547,2.986611
2025-08-08,36.780000,41.000000,5.994700,2.294201,3.098591,2.572418,2.910057
2025-08-09,36.760000,40.150000,6.182600,2.359224,2.989635,2.571176,2.929918
2025-08-10,36.850000,39.800000,5.952500,2.283410,2.853099,2.514078,2.866993
2025-08-11,36.170000,39.810000,6.341000,2.322735,2.951464,2.607083,3.037692
2025-08-12,35.970000,40.010000,6.273100,2.218814,3.099399,2.569677,3.132960
2025-08-13,35.360000,38.590000,6.362200,2.252359,3.119466,2.573303,3.008438
2025-08-14,35.840000,39.140000,5.959900,2.320217,2.823131,2.603250,2.933565
2025-08-15,36.770000,42.560000,5.437900,2.322768,2.808967,2.590327,2.902819
2025-08-16,37.140000,41.910000,5.646500,2.264282,2.736984,2.773157,3.325929
2025-08-17,36.320000,39.950000,5.831000,2.347728,2.891947,2.774080,3.340045
2025-08-18,35.470000,39.390000,5.727400,2.451238,3.088806,2.774709,2.858345
